FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
14/02/2026,15,0.19,0.46,0.84,0.52,-99,0.32,-99,-99,0.48,0.65,-99,0.56,0.29,-99,-99,0.74,0.67,0.51,0.32,-99,-99,0.62,-99,-99,-99,-99,0.31,0.5,-99,0.33,0.32,0.5,-99
14/02/2026,16,0.24,0.44,0.85,0.52,-99,0.29,-99,-99,0.54,0.61,-99,0.59,0.22,-99,-99,1.24,0.67,0.44,0.39,-99,-99,0.64,-99,-99,-99,-99,0.22,0.65,-99,0.36,0.33,0.47,-99
14/02/2026,17,0.4,0.42,0.87,0.49,-99,0.24,-99,-99,0.56,0.61,-99,0.56,0.21,-99,-99,1.23,0.61,0.46,0.31,-99,-99,0.6,-99,-99,-99,-99,0.22,0.67,-99,0.37,0.21,0.42,-99
14/02/2026,18,0.31,0.34,0.8,0.5,-99,0.19,-99,-99,0.65,0.58,-99,0.56,0.2,-99,-99,0.99,0.52,0.42,0.32,-99,-99,0.58,-99,-99,-99,-99,0.26,0.71,-99,0.44,0.19,0.47,-99
14/02/2026,19,0.34,0.32,0.8,0.6,-99,0.27,-99,-99,0.76,0.46,-99,0.7,0.21,-99,-99,0.52,0.73,0.26,0.34,-99,-99,0.62,-99,-99,-99,-99,0.26,0.6,-99,0.46,0.28,0.72,-99
14/02/2026,20,0.45,0.31,0.61,0.53,-99,0.27,-99,-99,0.76,0.9,-99,0.67,0.25,-99,-99,0.9,0.88,0.23,0.44,-99,-99,0.84,-99,-99,-99,-99,0.74,0.83,-99,0.56,0.42,1.05,-99
14/02/2026,21,0.65,0.62,1,0.74,-99,0.57,-99,-99,0.76,0.98,-99,0.85,0.28,-99,-99,1.25,1.14,0.41,0.47,-99,-99,0.96,-99,-99,-99,-99,1.06,0.99,-99,0.85,0.77,0.93,-99
14/02/2026,22,0.62,0.58,0.94,0.99,-99,0.57,-99,-99,0.65,1.23,-99,1.45,0.25,-99,-99,1.4,1.32,0.41,0.34,-99,-99,1.03,-99,-99,-99,-99,0.9,0.67,-99,0.91,1.01,0.97,-99
14/02/2026,23,0.79,0.66,-99,1.14,-99,0.63,-99,-99,0.79,1.63,-99,1.21,0.24,-99,-99,1.16,1.26,1.07,0.79,-99,-99,1.14,-99,-99,-99,-99,0.74,0.83,-99,0.9,0.98,1.23,-99
14/02/2026,24,1.08,0.62,0.83,1.11,-99,0.68,-99,-99,0.91,1.46,-99,1.28,0.29,-99,-99,0.67,1.52,1.35,1.09,-99,-99,1.26,-99,-99,-99,-99,1.01,0.84,-99,0.92,1.03,1.6,-99
15/02/2026,1,1.06,0.59,0.92,1.15,-99,0.83,-99,-99,0.63,1.26,-99,1.22,0.44,-99,-99,0.81,1.72,1.21,1.45,-99,-99,1,-99,-99,-99,-99,1.17,0.85,-99,1.24,0.87,1.85,-99
15/02/2026,2,0.71,0.52,1.23,1.01,-99,0.74,-99,-99,0.51,0.84,-99,1.31,0.33,-99,-99,1.04,1.39,1.35,1.08,-99,-99,0.73,-99,-99,-99,-99,0.85,0.69,-99,1.42,0.88,1.78,-99
15/02/2026,3,0.59,0.5,0.82,1.09,-99,0.52,-99,-99,0.43,0.8,-99,1.24,0.24,-99,-99,1.44,1.5,0.9,1.31,-99,-99,0.62,-99,-99,-99,-99,0.61,0.77,-99,1.24,1.12,1.61,-99
15/02/2026,4,0.59,0.53,0.65,1.32,-99,0.32,-99,-99,0.37,0.67,-99,1.45,0.23,-99,-99,1.54,1.43,1.24,1.64,-99,-99,0.55,-99,-99,-99,-99,0.84,0.49,-99,1.01,1.26,1.5,-99
15/02/2026,5,0.46,0.4,0.53,1.07,-99,0.27,-99,-99,0.3,0.52,-99,1.55,0.24,-99,-99,1.21,1.3,1.34,1.28,-99,-99,0.52,-99,-99,-99,-99,0.98,0.66,-99,0.95,1.01,1.26,-99
15/02/2026,6,0.41,0.33,0.46,0.86,-99,0.25,-99,-99,0.35,0.62,-99,1.45,0.22,-99,-99,1.39,1.32,1.56,1.25,-99,-99,0.54,-99,-99,-99,-99,0.72,0.59,-99,1,1.01,1.45,-99
15/02/2026,7,0.48,0.28,0.78,1.24,-99,0.25,-99,-99,0.34,0.72,-99,1.57,0.17,-99,-99,1.85,1.57,1.99,1.58,-99,-99,0.57,-99,-99,-99,-99,0.98,0.67,-99,1.15,1.52,1.79,-99
15/02/2026,8,0.58,0.23,0.7,1.42,-99,0.33,-99,-99,0.63,0.98,-99,1.98,0.12,-99,-99,2.14,1.94,1.94,1.65,-99,-99,0.92,-99,-99,-99,-99,1.94,1.01,-99,1.24,2.2,1.1,-99
15/02/2026,9,0.33,0.64,0.61,1.47,-99,0.87,-99,-99,0.79,0.75,-99,1.3,0.13,-99,-99,0.91,1.57,0.85,1.25,-99,-99,1.18,-99,-99,-99,-99,1.14,0.64,-99,1.37,1,0.5,-99
15/02/2026,10,0.15,0.72,0.48,0.59,-99,0.37,-99,-99,0.39,0.45,-99,0.54,0.22,-99,-99,0.28,0.87,0.29,0.44,-99,-99,0.69,-99,-99,-99,-99,1.18,0.41,-99,1.2,0.5,0.31,-99
15/02/2026,11,0.1,0.53,0.39,0.53,-99,0.35,-99,-99,0.31,0.36,-99,0.48,0.28,-99,-99,0.48,0.81,0.23,0.22,-99,-99,0.59,-99,-99,-99,-99,0.55,0.36,-99,0.42,0.23,0.24,-99
15/02/2026,12,0.08,0.43,0.39,0.49,-99,0.23,-99,-99,0.28,0.32,-99,0.44,0.32,-99,-99,0.48,0.65,0.21,0.2,-99,-99,0.64,-99,-99,-99,-99,0.34,0.35,-99,0.55,0.22,0.18,-99
15/02/2026,13,0.11,0.46,0.41,0.48,-99,0.29,-99,-99,0.35,0.31,-99,0.42,0.36,-99,-99,0.42,0.64,0.22,0.2,-99,-99,0.61,-99,-99,-99,-99,0.34,0.29,-99,0.57,0.23,0.14,-99
15/02/2026,14,0.11,0.54,0.41,0.47,-99,0.28,-99,-99,0.31,0.32,-99,0.45,0.39,-99,-99,0.49,0.57,0.2,0.19,-99,-99,0.6,-99,-99,-99,-99,0.33,0.29,-99,0.57,0.2,0.17,-99
15/02/2026,15,0.13,0.49,0.44,0.52,-99,0.3,-99,-99,0.34,0.37,-99,0.51,0.21,-99,-99,0.58,0.62,0.27,0.16,-99,-99,0.62,-99,-99,-99,-99,0.31,0.34,-99,0.58,0.22,0.19,-99
15/02/2026,16,0.12,0.53,0.51,0.52,-99,0.35,-99,-99,0.4,0.4,-99,0.55,0.08,-99,-99,0.6,0.58,0.37,0.16,-99,-99,0.67,-99,-99,-99,-99,0.34,0.3,-99,0.54,0.24,0.23,-99
15/02/2026,17,0.16,0.56,0.5,0.52,-99,0.38,-99,-99,0.44,0.44,-99,0.52,0.09,-99,-99,0.57,0.58,0.4,0.35,-99,-99,0.65,-99,-99,-99,-99,0.27,0.4,-99,0.5,0.28,0.24,-99
15/02/2026,18,0.21,0.56,0.54,0.52,-99,0.37,-99,-99,0.49,0.47,-99,0.54,0.13,-99,-99,0.54,0.65,0.36,0.3,-99,-99,0.63,-99,-99,-99,-99,0.18,0.42,-99,0.41,0.28,0.32,-99
15/02/2026,19,0.26,0.78,0.57,0.75,-99,0.51,-99,-99,0.55,1.07,-99,0.72,0.17,-99,-99,0.82,0.98,0.67,0.37,-99,-99,0.85,-99,-99,-99,-99,0.1,0.53,-99,0.55,0.49,0.34,-99
15/02/2026,20,0.25,0.37,0.74,0.81,-99,0.63,-99,-99,0.47,0.37,-99,0.87,0.41,-99,-99,0.8,0.99,0.5,0.49,-99,-99,1.06,-99,-99,-99,-99,0.3,0.47,-99,0.62,0.62,0.29,-99
15/02/2026,21,0.35,0.82,0.77,0.55,-99,0.35,-99,-99,0.46,0.44,-99,0.48,0.59,-99,-99,0.86,0.73,0.44,0.33,-99,-99,0.9,-99,-99,-99,-99,0.92,0.37,-99,0.62,0.4,0.36,-99
15/02/2026,22,0.21,0.78,0.65,0.46,-99,0.32,-99,-99,0.49,0.38,-99,0.52,0.28,-99,-99,0.67,0.56,0.29,0.36,-99,-99,0.72,-99,-99,-99,-99,0.56,0.37,-99,0.53,0.35,0.4,-99
15/02/2026,23,0.17,0.9,0.67,0.54,-99,0.25,-99,-99,0.48,0.3,-99,0.51,0.17,-99,-99,0.96,0.61,0.28,0.34,-99,-99,0.72,-99,-99,-99,-99,0.56,0.39,-99,0.55,0.32,0.35,-99
15/02/2026,24,0.21,0.76,0.65,0.46,-99,0.18,-99,-99,0.45,0.27,-99,0.5,0.19,-99,-99,0.46,0.62,0.25,0.37,-99,-99,0.61,-99,-99,-99,-99,0.58,0.4,-99,0.59,0.25,0.41,-99
16/02/2026,1,0.3,0.63,1.08,0.52,-99,0.22,-99,-99,0.57,0.24,-99,0.6,0.21,-99,-99,0.41,0.68,0.23,0.56,-99,-99,0.65,-99,-99,-99,-99,0.46,0.47,-99,0.56,0.33,0.31,-99
16/02/2026,2,0.28,0.44,0.48,0.43,-99,0.27,-99,-99,0.42,0.28,-99,0.55,0.2,-99,-99,0.52,0.62,0.25,0.68,-99,-99,0.74,-99,-99,-99,-99,0.39,0.32,-99,0.79,0.33,0.3,-99
16/02/2026,3,0.28,0.37,0.87,0.42,-99,0.32,-99,-99,0.28,0.39,-99,0.45,0.2,-99,-99,0.45,0.52,0.32,0.71,-99,-99,0.66,-99,-99,-99,-99,0.43,0.25,-99,0.75,0.42,0.46,-99
16/02/2026,4,0.27,0.36,0.92,0.48,-99,0.23,-99,-99,0.28,0.4,-99,0.46,0.21,-99,-99,0.36,0.52,0.41,0.76,-99,-99,0.52,-99,-99,-99,-99,0.45,0.25,-99,0.71,0.44,0.52,-99
16/02/2026,5,0.32,0.4,0.57,0.6,-99,0.26,-99,-99,0.32,0.4,-99,0.59,0.21,-99,-99,0.54,0.69,0.57,0.71,-99,-99,0.54,-99,-99,-99,-99,0.45,0.33,-99,0.68,0.46,0.48,-99
16/02/2026,6,0.37,0.38,0.79,0.79,-99,0.35,-99,-99,0.36,0.56,-99,0.75,0.22,-99,-99,0.86,0.82,0.78,0.87,-99,-99,0.63,-99,-99,-99,-99,0.61,0.58,-99,0.74,0.56,0.62,-99
16/02/2026,7,0.47,0.36,1.42,0.99,-99,0.6,-99,-99,0.66,1.49,-99,0.99,0.19,-99,-99,1.77,1.1,1.25,1.29,-99,-99,0.83,-99,-99,-99,-99,1.05,1.44,-99,1.08,1.02,1.17,-99
16/02/2026,8,0.84,0.43,1.69,1.49,-99,1.13,-99,-99,1.41,3.52,-99,1.48,0.15,-99,-99,1.85,1.38,1.6,2.54,-99,-99,1.23,-99,-99,-99,-99,0.9,1.88,-99,1.36,1.16,1.68,-99
16/02/2026,9,0.63,0.91,1.49,1.24,-99,1.37,-99,-99,1.67,2.38,-99,1.3,0.15,-99,-99,1.88,1.19,1.53,2.57,-99,-99,1.35,-99,-99,-99,-99,1.27,2.21,-99,1.5,1.51,1.47,-99
16/02/2026,10,0.46,1.17,1.39,1.04,-99,1.01,-99,-99,1.46,2.03,-99,1.26,0.18,-99,-99,1.3,-99,1.61,0.86,-99,-99,1.31,-99,-99,-99,-99,0.87,1.66,-99,1.03,1.18,0.78,-99
16/02/2026,11,0.4,1.01,1.31,1.15,-99,0.65,-99,-99,1.28,1.49,-99,1.37,0.19,-99,-99,1.03,-99,1.23,0.56,-99,-99,1.17,-99,-99,-99,-99,0.57,1.71,-99,1.01,0.92,0.86,-99
16/02/2026,12,0.24,0.46,1.05,1.01,-99,0.6,-99,-99,0.82,0.9,-99,0.98,0.23,-99,-99,0.83,-99,0.67,0.39,-99,-99,0.78,-99,-99,-99,-99,0.4,1,-99,1.18,0.64,0.59,-99
16/02/2026,13,0.06,0.58,0.53,0.66,-99,0.54,-99,-99,0.48,0.61,-99,0.57,0.14,-99,-99,0.45,0.62,0.5,0.24,-99,-99,0.83,-99,-99,-99,-99,0.65,0.75,-99,0.71,0.27,0.24,-99
16/02/2026,14,0.1,0.68,0.51,0.6,-99,0.45,-99,-99,0.47,0.74,-99,0.53,0.11,-99,-99,0.43,0.49,0.42,0.1,-99,-99,0.83,-99,-99,-99,-99,0.57,0.57,-99,0.5,0.27,0.22,-99
16/02/2026,15,0.14,0.72,0.44,0.58,-99,0.43,-99,-99,0.43,0.62,-99,0.6,0.12,-99,-99,0.46,0.67,0.44,0.14,-99,-99,0.83,-99,-99,-99,-99,0.48,0.48,-99,0.51,0.35,0.17,-99
16/02/2026,16,0.1,0.67,0.36,0.64,-99,0.43,-99,-99,0.4,0.51,-99,0.59,0.14,-99,-99,0.43,0.71,0.4,0.14,-99,-99,0.79,-99,-99,-99,-99,0.32,0.42,-99,0.49,0.39,0.11,-99
16/02/2026,17,0.11,0.65,-99,0.57,-99,0.4,-99,-99,0.54,0.44,-99,0.5,0.31,-99,-99,0.57,0.59,0.29,0.06,-99,-99,0.73,-99,-99,-99,-99,0.41,0.43,-99,0.51,0.38,0.14,-99
16/02/2026,18,0.17,0.66,-99,0.48,-99,0.38,-99,-99,0.6,0.46,-99,0.36,0.25,-99,-99,0.5,0.58,0.28,0.09,-99,-99,0.63,-99,-99,-99,-99,0.47,0.48,-99,0.46,0.24,0.28,-99
16/02/2026,19,0.38,0.6,0.62,0.6,-99,0.55,-99,-99,0.69,0.54,-99,0.52,0.26,-99,-99,0.43,0.79,0.41,0.25,-99,-99,0.9,-99,-99,-99,-99,0.48,0.69,-99,0.55,0.5,0.36,-99
16/02/2026,20,0.26,0.88,0.79,0.73,-99,0.68,-99,-99,0.88,0.49,-99,0.67,0.29,-99,-99,0.55,0.93,0.44,0.63,-99,-99,0.87,-99,-99,-99,-99,0.98,0.78,-99,0.8,0.65,0.72,-99
16/02/2026,21,0.26,1,0.77,1.18,-99,1.17,-99,-99,0.95,1.01,-99,0.9,0.3,-99,-99,0.41,0.94,0.54,0.69,-99,-99,1.07,-99,-99,-99,-99,0.83,0.84,-99,1.05,0.98,0.73,-99
16/02/2026,22,0.29,0.85,0.66,1.14,-99,1.09,-99,-99,0.8,1.55,-99,0.79,0.3,-99,-99,0.69,1.06,0.6,1.03,-99,-99,1.17,-99,-99,-99,-99,1.33,0.93,-99,1.09,1.45,1.17,-99
16/02/2026,23,0.24,0.46,0.76,1.01,-99,0.93,-99,-99,0.73,0.45,-99,0.97,0.25,-99,-99,0.52,1.2,0.46,1.81,-99,-99,1.04,-99,-99,-99,-99,1.61,0.75,-99,1.31,1.04,0.77,-99
16/02/2026,24,0.3,0.51,1.32,0.79,-99,0.74,-99,-99,0.7,0.28,-99,0.79,0.28,-99,-99,0.31,0.92,0.4,1.24,-99,-99,0.74,-99,-99,-99,-99,1.07,0.55,-99,1.51,1.06,0.53,-99
17/02/2026,1,-99,-99,-99,-99,-99,-99,-99,-99,0.5,-99,-99,-99,-99,-99,-99,0.11,-99,-99,-99,-99,-99,0.55,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
17/02/2026,2,-99,-99,-99,-99,-99,-99,-99,-99,0.37,-99,-99,-99,-99,-99,-99,0.34,-99,-99,-99,-99,-99,0.43,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
17/02/2026,3,-99,-99,-99,-99,-99,-99,-99,-99,0.28,-99,-99,-99,-99,-99,-99,0.57,-99,-99,-99,-99,-99,0.39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
17/02/2026,4,0.32,0.19,0.3,0.4,-99,0.18,-99,-99,0.25,0.28,-99,0.54,0.2,-99,-99,0.7,0.68,0.59,0.66,-99,-99,0.37,-99,-99,-99,-99,-99,0.45,-99,0.89,0.65,0.75,-99
17/02/2026,5,0.27,0.14,0.37,0.61,-99,0.23,-99,-99,0.21,0.3,-99,0.61,0.14,-99,-99,0.72,0.86,0.88,0.77,-99,-99,0.36,-99,-99,-99,-99,-99,0.34,-99,0.83,0.62,0.67,-99
17/02/2026,6,0.23,0.23,0.67,0.75,-99,0.2,-99,-99,0.28,0.38,-99,1.11,0.13,-99,-99,1.06,1.09,1.09,1.04,-99,-99,0.47,-99,-99,-99,-99,-99,0.52,-99,0.77,0.63,0.99,-99
17/02/2026,7,0.57,0.22,0.93,1.21,-99,0.41,-99,-99,0.62,1.52,-99,1.76,0.11,-99,-99,1.62,1.7,1.74,1.64,-99,-99,0.76,-99,-99,-99,-99,-99,1.02,-99,1.44,1,1.79,-99
17/02/2026,8,1.03,0.43,1.22,1.62,-99,1.53,-99,-99,0.83,3.42,-99,1.95,0.1,-99,-99,2.34,2.26,2.75,2.76,-99,-99,1.53,-99,-99,-99,-99,-99,1.7,-99,1.45,1.46,1.56,-99
17/02/2026,9,0.97,1.1,2.06,1.58,-99,1.84,-99,-99,0.91,2.36,-99,2.28,0.17,-99,-99,2.61,1.71,2.09,2.88,-99,-99,1.23,-99,-99,-99,-99,-99,1.53,-99,1.54,0.9,1.8,-99
17/02/2026,10,0.76,1.07,1.12,1.66,-99,1.22,-99,-99,1.02,1.61,-99,1.5,0.23,-99,-99,1.89,1.45,1.92,1.33,-99,-99,1.29,-99,-99,-99,-99,1.13,1.5,-99,1,1.02,1.7,-99
17/02/2026,11,0.47,0.79,0.72,1.41,-99,0.92,-99,-99,1.08,1.34,-99,1.35,0.19,-99,-99,1.7,1.37,1.5,0.53,-99,-99,1.31,-99,-99,-99,-99,0.58,1.09,-99,0.81,0.86,0.86,-99
17/02/2026,12,0.36,0.59,0.42,0.81,-99,0.68,-99,-99,0.78,0.61,-99,0.79,0.25,-99,-99,0.98,1.05,0.61,0.33,-99,-99,0.96,-99,-99,-99,-99,0.56,0.51,-99,0.67,0.63,0.63,-99
17/02/2026,13,0.13,0.43,0.46,0.37,-99,0.39,-99,-99,0.44,0.37,-99,0.44,0.34,-99,-99,0.79,0.73,0.33,0.19,-99,-99,0.61,-99,-99,-99,-99,0.46,0.44,-99,0.43,0.42,0.16,-99
17/02/2026,14,0.16,0.35,0.41,0.26,-99,0.27,-99,-99,0.33,0.38,-99,0.4,0.27,-99,-99,0.55,0.71,0.23,0.17,-99,-99,0.48,-99,-99,-99,-99,0.41,0.45,-99,0.5,0.51,0.17,-99
17/02/2026,15,0.13,0.32,0.38,0.27,-99,0.24,-99,-99,0.46,0.42,-99,0.31,0.25,-99,-99,0.53,0.64,0.24,0.1,-99,-99,0.45,-99,-99,-99,-99,0.49,0.38,-99,0.42,0.36,0.11,-99
17/02/2026,16,0.16,0.31,0.43,0.21,-99,0.23,-99,-99,0.42,0.39,-99,0.22,0.28,-99,-99,0.48,0.54,0.25,0.11,-99,-99,0.44,-99,-99,-99,-99,0.37,0.33,-99,0.44,0.28,0.14,-99
17/02/2026,17,0.2,0.32,0.4,0.26,-99,0.23,-99,-99,0.41,0.43,-99,0.29,0.26,-99,-99,0.49,0.6,0.31,0.11,-99,-99,0.43,-99,-99,-99,-99,0.32,0.37,-99,0.34,0.17,0.1,-99
17/02/2026,18,0.2,0.37,0.47,0.28,-99,0.29,-99,-99,0.46,0.36,-99,0.31,0.28,-99,-99,0.71,0.68,0.37,0.13,-99,-99,0.5,-99,-99,-99,-99,0.29,0.51,-99,0.31,0.21,0.13,-99
17/02/2026,19,0.42,0.59,0.56,0.47,-99,0.47,-99,-99,0.79,0.53,-99,0.46,0.3,-99,-99,0.8,0.92,0.5,0.17,-99,-99,0.79,-99,-99,-99,-99,0.63,0.62,-99,0.49,0.32,0.39,-99
17/02/2026,20,0.19,0.64,0.78,0.78,-99,0.74,-99,-99,1.13,0.78,-99,0.57,0.32,-99,-99,0.36,0.69,0.57,0.48,-99,-99,1.13,-99,-99,-99,-99,0.67,0.75,-99,0.64,0.39,0.54,-99
17/02/2026,21,0.12,0.75,0.89,0.43,-99,0.52,-99,-99,1.16,2.1,-99,0.46,0.3,-99,-99,0.32,0.5,0.53,0.33,-99,-99,0.99,-99,-99,-99,-99,0.87,0.8,-99,0.71,0.64,0.52,-99
17/02/2026,22,0.4,0.79,1.47,0.48,-99,0.6,-99,-99,0.96,2.12,-99,0.5,0.3,-99,-99,0.27,0.66,0.41,0.37,-99,-99,1.01,-99,-99,-99,-99,0.73,0.83,-99,0.94,0.88,0.62,-99
17/02/2026,23,0.22,0.38,1.34,0.59,-99,0.69,-99,-99,0.95,1.55,-99,0.82,0.34,-99,-99,0.48,0.98,0.55,0.33,-99,-99,1.08,-99,-99,-99,-99,0.79,1.14,-99,1.07,0.71,1.07,-99
17/02/2026,24,0.18,0.23,0.64,1.06,-99,0.52,-99,-99,0.53,0.72,-99,1.04,0.28,-99,-99,0.44,1.24,0.48,0.88,-99,-99,0.64,-99,-99,-99,-99,0.64,1.53,-99,1.75,0.78,1.65,-99
18/02/2026,1,0.17,0.18,0.45,1.14,-99,0.34,-99,-99,0.4,0.47,-99,0.78,0.2,-99,-99,0.28,1.04,0.3,0.91,-99,-99,0.44,-99,-99,-99,-99,0.67,1.49,-99,1.64,0.95,1.28,-99
18/02/2026,2,0.25,0.15,0.39,-99,-99,0.23,-99,-99,0.35,0.32,-99,0.67,0.2,-99,-99,0.67,1.18,0.42,1.09,-99,-99,0.33,-99,-99,-99,-99,0.74,0.74,-99,1.18,1.26,0.96,-99
18/02/2026,3,0.18,0.16,0.34,0.8,-99,0.15,-99,-99,0.3,0.2,-99,0.89,0.2,-99,-99,1.17,1.22,0.64,0.71,-99,-99,0.31,-99,-99,-99,-99,0.59,0.53,-99,0.67,0.93,0.89,-99
18/02/2026,4,0.15,0.14,0.3,0.51,-99,0.21,-99,-99,0.24,0.3,-99,1.25,0.17,-99,-99,1.17,1.03,0.34,0.63,-99,-99,0.29,-99,-99,-99,-99,0.49,0.36,-99,0.78,0.65,0.73,-99
18/02/2026,5,0.14,0.14,0.72,0.48,-99,0.27,-99,-99,0.23,0.3,-99,0.86,0.12,-99,-99,1.21,0.84,0.58,0.56,-99,-99,0.37,-99,-99,-99,-99,0.63,0.26,-99,0.64,0.54,0.56,-99
18/02/2026,6,0.23,0.14,0.98,0.51,-99,0.21,-99,-99,0.3,0.48,-99,1.02,0.11,-99,-99,1.44,1.13,0.57,0.64,-99,-99,0.42,-99,-99,-99,-99,1.05,0.45,-99,0.81,0.86,0.74,-99
18/02/2026,7,0.46,0.2,1.81,0.95,-99,0.61,-99,-99,0.58,1.4,-99,1.47,0.11,-99,-99,2.34,1.75,1.34,1.54,-99,-99,0.71,-99,-99,-99,-99,0.79,1.31,-99,0.91,1.3,1.4,-99
18/02/2026,8,0.84,0.35,2.76,1.71,-99,1.72,-99,-99,1.1,3.7,-99,2.67,0.12,-99,-99,2.95,2.19,2.17,2.97,-99,-99,1.38,-99,-99,-99,-99,1.53,1.57,-99,1.37,2.52,2.77,-99
18/02/2026,9,1.11,-99,1.77,1.94,-99,2.24,-99,-99,1.92,2.68,-99,2.56,0.2,-99,-99,3.32,1.53,2.31,2.49,-99,-99,1.48,-99,-99,-99,-99,1.4,2.11,-99,1.54,1.46,2.13,-99
18/02/2026,10,1.04,1.21,1.46,1.24,-99,-99,-99,-99,2.79,2.66,-99,2.45,0.2,-99,-99,2.51,1.9,1.47,1.07,-99,-99,1.71,-99,-99,-99,-99,0.81,1.52,-99,0.82,0.81,-99,-99
18/02/2026,11,0.5,0.73,1.12,1.07,-99,-99,-99,-99,1.88,1.83,-99,1.74,0.23,-99,-99,1.71,1.55,1.3,0.66,-99,-99,1.09,-99,-99,-99,-99,0.65,1.56,-99,0.88,0.7,-99,-99
18/02/2026,12,0.29,0.43,0.75,0.9,-99,-99,-99,-99,-99,1.15,-99,0.87,0.2,-99,-99,1.34,0.85,1,0.28,-99,-99,-99,-99,-99,-99,-99,0.4,0.96,-99,0.56,0.54,-99,-99
18/02/2026,13,0.19,0.43,0.57,0.63,-99,-99,-99,-99,-99,0.51,-99,0.65,0.22,-99,-99,0.82,0.95,0.52,0.21,-99,-99,-99,-99,-99,-99,-99,0.52,0.58,-99,0.54,0.46,0.21,-99
18/02/2026,14,0.2,0.49,0.35,0.36,-99,0.31,-99,-99,-99,0.33,-99,0.37,0.22,-99,-99,0.57,0.64,0.28,0.21,-99,-99,0.38,-99,-99,-99,-99,0.43,0.45,-99,0.52,0.48,0.18,-99
18/02/2026,15,0.15,-99,0.28,0.3,-99,0.2,-99,-99,-99,0.37,-99,0.36,0.26,-99,-99,0.52,0.59,0.27,0.11,-99,-99,0.26,-99,-99,-99,-99,0.51,0.41,-99,0.47,0.24,0.09,-99
18/02/2026,16,0.12,0.4,0.29,0.27,-99,0.19,-99,-99,-99,0.4,-99,0.33,0.25,-99,-99,0.25,0.45,0.28,0.09,-99,-99,0.23,-99,-99,-99,-99,0.39,0.39,-99,0.34,0.11,0.04,-99
18/02/2026,17,0.11,0.41,0.29,0.24,-99,0.19,-99,-99,0.2,0.34,-99,0.36,0.25,-99,-99,0.41,0.45,0.22,0.1,-99,-99,0.23,-99,-99,-99,-99,0.31,0.39,-99,0.24,0.18,0.13,-99
18/02/2026,18,0.16,0.38,0.34,0.25,-99,0.17,-99,-99,0.28,0.32,-99,0.34,0.26,-99,-99,0.7,0.72,0.28,0.3,-99,-99,0.28,-99,-99,-99,-99,0.29,0.48,-99,0.27,0.22,0.22,-99
18/02/2026,19,0.28,0.49,0.72,0.52,-99,0.41,-99,-99,0.62,0.67,-99,0.53,0.28,-99,-99,0.79,0.96,0.55,0.46,-99,-99,0.49,-99,-99,-99,-99,0.5,0.73,-99,0.5,0.39,0.41,-99
18/02/2026,20,0.19,0.73,1.04,0.76,-99,0.46,-99,-99,0.99,1.52,-99,1.02,0.28,-99,-99,0.41,1.05,0.98,0.43,-99,-99,0.69,-99,-99,-99,-99,0.52,0.91,-99,0.64,0.56,0.65,-99
18/02/2026,21,0.18,0.88,1.12,1,-99,0.72,-99,-99,0.83,2.36,-99,1.18,0.3,-99,-99,0.52,1.05,0.97,0.49,-99,-99,0.97,-99,-99,-99,-99,1.05,0.84,-99,0.69,0.7,0.73,-99
18/02/2026,22,0.46,0.65,1.71,1.22,-99,0.77,-99,-99,1.16,2.34,-99,1.52,0.31,-99,-99,0.5,1.29,1,0.69,-99,-99,1.07,-99,-99,-99,-99,1.37,1.06,-99,0.94,0.72,1.37,-99
18/02/2026,23,0.5,0.44,0.85,1.37,-99,0.86,-99,-99,0.78,1.65,-99,1.64,0.29,-99,-99,0.75,1.85,1.2,1.08,-99,-99,0.82,-99,-99,-99,-99,1.35,1.48,-99,1.28,1.18,2.37,-99
18/02/2026,24,0.38,0.29,0.54,1.93,-99,0.34,-99,-99,0.36,0.88,-99,1.44,0.28,-99,-99,0.7,2.29,0.99,0.89,-99,-99,0.38,-99,-99,-99,-99,1.3,0.95,-99,1.34,0.96,2.29,-99
19/02/2026,1,0.33,0.22,0.42,1.45,-99,0.15,-99,-99,0.21,0.78,-99,1.29,0.19,-99,-99,1.31,1.34,0.65,0.65,-99,-99,0.14,-99,-99,-99,-99,0.99,0.8,-99,1.14,1.07,2.1,-99
19/02/2026,2,0.34,0.21,0.32,1.06,-99,0.17,-99,-99,0.14,0.49,-99,0.85,0.19,-99,-99,1.28,0.95,0.69,0.47,-99,-99,0.11,-99,-99,-99,-99,1.06,0.53,-99,1.3,0.9,1.7,-99
19/02/2026,3,0.24,0.2,0.35,0.76,-99,0.22,-99,-99,0.09,0.29,-99,1.03,0.19,-99,-99,1,1.12,0.32,0.52,-99,-99,0.19,-99,-99,-99,-99,0.73,0.52,-99,0.95,0.83,1.44,-99
